review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV047577,C002,P0096,CUST08208,The product looks great but it could be more comfortable.,3.0,2024-09-21,False
REV003288,C008,P0386,CUST07237,The product works perfectly and looks premium.,4.0,2024-09-21,True
REV037145,C001,P0018,CUST02532,The product looks great but it could be more comfortable.,3.0,2024-09-21,True
REV034942,C002,P0081,CUST09946,Very good quality and easy to use.,5.0,2024-09-21,True
REV005882,C008,P0399,CUST05609,The product looks great but it could be more comfortable.,4.0,2024-09-21,False
REV040448,C004,P0166,CUST07738,The product is okay and works as expected.,3.0,2024-09-21,True
REV008830,C002,P0082,CUST00961,"The quality is good, although the software needs improvement.",3.0,2024-09-21,True
REV025457,C010,P0487,CUST08972,The design is excellent but the battery life is poor.,3.0,2024-09-21,True
REV022511,C008,P0391,CUST06822,The design is attractive and the product feels durable.,5.0,2024-09-21,True
REV029606,C005,P0243,CUST05862,Overall it is a decent product.,3.0,2024-09-21,True
REV030799,C004,P0182,CUST02073,Overall it is a decent product.,3.0,2024-09-21,True
REV044520,C006,P0267,CUST01279,The battery life is disappointing.,2.0,2024-09-21,False
REV006089,C001,P0005,CUST03239,It performs reasonably well.,3.0,2024-09-21,True
REV039379,C010,P0488,CUST04757,The product looks great but it could be more comfortable.,4.0,2024-09-21,True
REV039221,C001,P0001,CUST02542,The product works perfectly and looks premium.,5.0,2024-09-21,True
REV019651,C010,P0458,CUST07087,Very good quality and easy to use.,5.0,2024-09-21,False
REV014531,C009,P0429,CUST07818,Excellent value for the price.,4.0,2024-09-21,False
REV020845,C002,P0067,CUST00407,Very good quality and easy to use.,5.0,2024-09-21,True
REV025092,C001,P0023,CUST04427,The quality is acceptable for the price.,3.0,2024-09-21,True
REV041143,C004,P0198,CUST03658,The design is excellent but the battery life is poor.,2.0,2024-09-21,False
REV044953,C007,P0330,CUST06854,Excellent value for the price.,5.0,2024-09-21,False
REV044664,C004,P0154,CUST08403,I really like this product. The design is excellent.,5.0,2024-09-21,False
REV001471,C001,P0049,CUST09759,Very good quality and easy to use.,5.0,2024-09-22,True
REV012647,C001,P0037,CUST07483,"Nothing special, but it gets the job done.",3.0,2024-09-22,False
REV029519,C010,P0467,CUST08764,"The quality is good, although the software needs improvement.",2.0,2024-09-22,False
REV026348,C001,P0025,CUST04865,Very good quality and easy to use.,5.0,2024-09-22,True
REV024599,C001,P0015,CUST02340,The product looks great but it could be more comfortable.,3.0,2024-09-22,True
REV044472,C008,P0393,CUST06419,I like the features but the battery could last longer.,2.0,2024-09-22,True
REV037124,C003,P0106,CUST07208,"Good performance, but the price is too high.",3.0,2024-09-22,True
REV004233,C005,P0229,CUST00068,Excellent value for the price.,4.0,2024-09-22,True
REV024906,C004,P0173,CUST02366,"Nothing special, but it gets the job done.",3.0,2024-09-22,True
REV030590,C006,P0291,CUST00221,The quality could be much better.,1.0,2024-09-22,True
REV034670,C003,P0121,CUST09174,The product feels too expensive for its quality.,1.0,2024-09-22,True
REV005609,C007,P0329,CUST02186,The product is okay and works as expected.,3.0,2024-09-22,True
REV035118,C003,P0130,CUST03126,Excellent value for the price.,4.0,2024-09-22,True
REV010514,C005,P0240,CUST08433,"Good performance, but the price is too high.",3.0,2024-09-22,True
REV018408,C006,P0279,CUST05464,Very good quality and easy to use.,4.0,2024-09-22,True
REV044487,C001,P0041,CUST06890,Excellent value for the price.,5.0,2024-09-22,True
REV030034,C003,P0132,CUST00276,The product looks great but it could be more comfortable.,2.0,2024-09-22,False
REV036317,C006,P0298,CUST01450,I am very satisfied with the performance.,4.0,2024-09-22,False
REV012871,C008,P0368,CUST02711,The design is attractive and the product feels durable.,5.0,2024-09-22,True
REV045381,C007,P0318,CUST00375,Excellent value for the price.,5.0,2024-09-22,True
REV049773,C006,P0255,CUST09959,Excellent value for the price.,5.0,2024-09-22,True
REV026853,C004,P0152,CUST02629,"Good performance, but the price is too high.",2.0,2024-09-22,False
REV023181,C002,P0073,CUST02409,I experienced several problems while using it.,2.0,2024-09-22,True
REV047906,C010,P0480,CUST06216,I am very satisfied with the performance.,4.0,2024-09-22,True
REV041868,C005,P0249,CUST05642,Overall it is a decent product.,3.0,2024-09-22,True
REV026021,C005,P0223,CUST09780,The design is attractive and the product feels durable.,4.0,2024-09-22,False
REV028311,C004,P0194,CUST01877,Excellent value for the price.,4.0,2024-09-22,True
REV004548,C003,P0118,CUST04057,The product works perfectly and looks premium.,4.0,2024-09-22,False
REV045870,C005,P0225,CUST09780,Excellent value for the price.,5.0,2024-09-22,True
REV008273,C007,P0315,CUST05189,The product feels too expensive for its quality.,2.0,2024-09-22,True
REV040688,C003,P0139,CUST04471,Excellent value for the price.,4.0,2024-09-22,False
REV025725,C005,P0223,CUST04145,The design is excellent but the battery life is poor.,3.0,2024-09-22,True
REV008272,C002,P0087,CUST04794,The design is attractive and the product feels durable.,5.0,2024-09-22,True
REV037511,C002,P0076,CUST06957,I really like this product. The design is excellent.,5.0,2024-09-22,False
REV018556,C004,P0154,CUST07772,I experienced several problems while using it.,2.0,2024-09-22,True
REV019443,C002,P0081,CUST01821,Overall it is a decent product.,3.0,2024-09-22,False
REV025555,C006,P0258,CUST06591,I am very satisfied with the performance.,5.0,2024-09-22,True
REV028306,C002,P0058,CUST08487,The product works perfectly and looks premium.,4.0,2024-09-22,True
REV023611,C001,P0026,CUST09210,I really like this product. The design is excellent.,5.0,2024-09-22,True
REV015054,C002,P0085,CUST09327,"Good performance, but the price is too high.",2.0,2024-09-23,True
REV042556,C009,P0449,CUST06978,The design is excellent but the battery life is poor.,3.0,2024-09-23,True
REV033553,C009,P0435,CUST04591,"Nothing special, but it gets the job done.",3.0,2024-09-23,True
REV037502,C006,P0268,CUST05727,The quality is acceptable for the price.,3.0,2024-09-23,True
REV026712,C006,P0254,CUST07727,The product looks great but it could be more comfortable.,3.0,2024-09-23,True
REV030655,C005,P0250,CUST04655,Overall it is a decent product.,3.0,2024-09-23,True
REV026550,C010,P0494,CUST00133,The product is okay and works as expected.,3.0,2024-09-23,False
REV022326,C001,P0035,CUST08463,The quality is acceptable for the price.,3.0,2024-09-23,True
REV036646,C008,P0395,CUST06770,The design is attractive and the product feels durable.,4.0,2024-09-23,True
REV032344,C008,P0359,CUST03625,The design is excellent but the battery life is poor.,3.0,2024-09-23,True
REV004396,C009,P0405,CUST00615,The design is attractive and the product feels durable.,4.0,2024-09-23,False
REV014629,C002,P0084,CUST03340,The quality is acceptable for the price.,3.0,2024-09-23,True
REV003010,C002,P0051,CUST04488,I really like this product. The design is excellent.,5.0,2024-09-23,True
REV019212,C010,P0471,CUST08615,I am very satisfied with the performance.,4.0,2024-09-23,True
REV032463,C006,P0279,CUST09813,The design is attractive and the product feels durable.,5.0,2024-09-23,False
REV041811,C004,P0152,CUST06834,"Good performance, but the price is too high.",3.0,2024-09-23,False
REV035227,C010,P0453,CUST06902,Overall it is a decent product.,3.0,2024-09-23,False
REV039411,C006,P0258,CUST07513,Overall it is a decent product.,3.0,2024-09-23,False
REV038511,C007,P0328,CUST00622,Overall it is a decent product.,3.0,2024-09-23,True
REV000381,C006,P0274,CUST02615,The quality is acceptable for the price.,3.0,2024-09-23,True
REV047622,C006,P0282,CUST03574,The product works perfectly and looks premium.,5.0,2024-09-23,False
REV006509,C003,P0137,CUST02458,The product is uncomfortable after long use.,1.0,2024-09-23,False
REV028365,C009,P0444,CUST07575,"Good performance, but the price is too high.",2.0,2024-09-23,False
REV036096,C002,P0097,CUST01914,I am very satisfied with the performance.,5.0,2024-09-23,False
REV039701,C001,P0005,CUST07973,The quality could be much better.,1.0,2024-09-23,True
REV044882,C006,P0280,CUST01450,Very good quality and easy to use.,5.0,2024-09-23,True
REV026090,C007,P0302,CUST00049,It performs reasonably well.,3.0,2024-09-23,True
REV001428,C009,P0412,CUST04411,The design is excellent but the battery life is poor.,3.0,2024-09-23,False
REV042840,C001,P0040,CUST07868,I really like this product. The design is excellent.,4.0,2024-09-23,True
REV032994,C007,P0325,CUST00112,The battery life is disappointing.,2.0,2024-09-23,True
REV018088,C006,P0297,CUST06187,I am very satisfied with the performance.,5.0,2024-09-23,True
REV014349,C001,P0029,CUST08021,The performance is not as good as expected.,1.0,2024-09-23,False
REV035562,C008,P0375,CUST00930,"Good performance, but the price is too high.",4.0,2024-09-23,True
REV038732,C002,P0055,CUST01754,The design is attractive and the product feels durable.,5.0,2024-09-23,True
REV047053,C004,P0197,CUST07254,I am very satisfied with the performance.,4.0,2024-09-23,True
REV020365,C009,P0420,CUST09921,The design is attractive and the product feels durable.,4.0,2024-09-23,False
REV012125,C009,P0448,CUST07409,The design is excellent but the battery life is poor.,4.0,2024-09-23,True
REV007025,C005,P0236,CUST02974,The product works perfectly and looks premium.,5.0,2024-09-23,True
REV048707,C009,P0428,CUST09181,The quality could be much better.,2.0,2024-09-23,False
REV048426,C010,P0493,CUST03624,The design is attractive and the product feels durable.,4.0,2024-09-23,True
REV012411,C009,P0402,CUST01721,The product feels too expensive for its quality.,2.0,2024-09-23,True
REV008179,C003,P0115,CUST01202,I experienced several problems while using it.,1.0,2024-09-23,True
REV025676,C010,P0489,CUST04997,The design is attractive and the product feels durable.,5.0,2024-09-24,True
REV012372,C004,P0163,CUST09827,I am very satisfied with the performance.,5.0,2024-09-24,True
REV047160,C003,P0139,CUST02421,I experienced several problems while using it.,1.0,2024-09-24,False
REV029024,C006,P0258,CUST04640,The quality could be much better.,1.0,2024-09-24,True
REV036625,C007,P0322,CUST04511,The quality is acceptable for the price.,3.0,2024-09-24,True
REV017906,C009,P0439,CUST06874,Very good quality and easy to use.,5.0,2024-09-24,True
REV030611,C009,P0404,CUST05544,The quality could be much better.,2.0,2024-09-24,False
REV040221,C004,P0189,CUST04737,The product looks great but it could be more comfortable.,2.0,2024-09-24,False
REV049974,C002,P0053,CUST08109,The product works perfectly and looks premium.,5.0,2024-09-24,True
REV022916,C007,P0319,CUST02054,Overall it is a decent product.,3.0,2024-09-24,False
REV021786,C009,P0436,CUST02602,The design is attractive and the product feels durable.,4.0,2024-09-24,False
REV041792,C009,P0447,CUST01593,The quality is acceptable for the price.,3.0,2024-09-24,True
REV003269,C007,P0339,CUST08638,"Good performance, but the price is too high.",4.0,2024-09-24,True
REV039500,C010,P0490,CUST09061,Very good quality and easy to use.,5.0,2024-09-24,True
REV006191,C007,P0349,CUST02361,Excellent value for the price.,5.0,2024-09-24,True
REV026022,C009,P0427,CUST00519,"Nothing special, but it gets the job done.",3.0,2024-09-24,True
REV039713,C008,P0371,CUST03748,The performance is not as good as expected.,2.0,2024-09-24,True
REV003270,C010,P0472,CUST07327,Excellent value for the price.,5.0,2024-09-24,True
REV039091,C001,P0037,CUST09662,"Good performance, but the price is too high.",2.0,2024-09-24,True
REV041945,C006,P0288,CUST02916,The design is attractive and the product feels durable.,4.0,2024-09-24,True
REV022539,C008,P0380,CUST09437,The battery life is disappointing.,1.0,2024-09-24,True
REV027784,C010,P0470,CUST03446,It performs reasonably well.,3.0,2024-09-24,True
REV042945,C006,P0286,CUST04985,The product works perfectly and looks premium.,5.0,2024-09-24,True
REV018795,C004,P0172,CUST02708,It performs reasonably well.,3.0,2024-09-24,True
REV007290,C003,P0108,CUST01642,I like the features but the battery could last longer.,3.0,2024-09-24,True
REV023029,C004,P0200,CUST07447,I really like this product. The design is excellent.,5.0,2024-09-24,True
REV036321,C007,P0304,CUST08896,I am very satisfied with the performance.,4.0,2024-09-24,True
REV004741,C001,P0018,CUST09253,The product works perfectly and looks premium.,5.0,2024-09-24,True
REV035446,C001,P0041,CUST04046,I experienced several problems while using it.,2.0,2024-09-24,False
REV040906,C001,P0007,CUST06789,The design is excellent but the battery life is poor.,4.0,2024-09-24,False
REV017971,C004,P0190,CUST08867,The performance is not as good as expected.,1.0,2024-09-24,True
REV032024,C009,P0449,CUST05853,Overall it is a decent product.,3.0,2024-09-24,True
REV045701,C002,P0061,CUST03121,Excellent value for the price.,5.0,2024-09-24,True
REV044088,C008,P0382,CUST05168,The product works perfectly and looks premium.,4.0,2024-09-24,True
REV040681,C004,P0168,CUST02261,The product works perfectly and looks premium.,5.0,2024-09-24,True
REV021443,C001,P0018,CUST04523,"Nothing special, but it gets the job done.",3.0,2024-09-24,True
REV024526,C003,P0143,CUST08025,The performance is not as good as expected.,1.0,2024-09-24,False
REV012121,C008,P0397,CUST07275,The design is excellent but the battery life is poor.,2.0,2024-09-24,False
REV018774,C004,P0179,CUST02504,"Good performance, but the price is too high.",3.0,2024-09-24,False
REV016495,C009,P0442,CUST06124,The design is attractive and the product feels durable.,5.0,2024-09-25,True
REV001652,C006,P0294,CUST05908,Very good quality and easy to use.,4.0,2024-09-25,True
REV027191,C007,P0340,CUST04615,Excellent value for the price.,5.0,2024-09-25,True
REV007808,C001,P0018,CUST00438,The quality could be much better.,1.0,2024-09-25,True
REV038840,C010,P0495,CUST06664,"Nothing special, but it gets the job done.",3.0,2024-09-25,True
REV039677,C006,P0290,CUST09010,The quality is acceptable for the price.,3.0,2024-09-25,True
REV032701,C004,P0197,CUST06955,"Nothing special, but it gets the job done.",3.0,2024-09-25,True
REV046680,C010,P0489,CUST03772,"Good performance, but the price is too high.",3.0,2024-09-25,True
REV049245,C003,P0132,CUST00202,The product looks great but it could be more comfortable.,3.0,2024-09-25,False
REV040745,C010,P0487,CUST07268,"Good performance, but the price is too high.",2.0,2024-09-25,True
REV044597,C005,P0237,CUST08226,The product is okay and works as expected.,3.0,2024-09-25,True
REV009366,C007,P0349,CUST05409,The product works perfectly and looks premium.,5.0,2024-09-25,False
